微博id,微博url,评论id,评论者url,评论者名字,评论时间,评论内容 
368cd99383e7acf5f835a552839495d4,http://weibo.com/2015316631/DDmTCs4SA?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3993829768044671,http://weibo.com/ethercas,LentionLou,7月5日 10:44 ,"
            有可能北上吗 "
368cd99383e7acf5f835a552839495d4,http://weibo.com/2015316631/DDmTCs4SA?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3993829755869540,http://weibo.com/2440116350,翁斗俞,7月5日 10:44 ,"
            我记得昨天还是八级的热带风暴而已啊。。。。 "
368cd99383e7acf5f835a552839495d4,http://weibo.com/2015316631/DDmTCs4SA?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3993829546134069,http://weibo.com/surfonline,潕钶奉告,7月5日 10:43 ,"
            还是别影响了，离远点 "
368cd99383e7acf5f835a552839495d4,http://weibo.com/2015316631/DDmTCs4SA?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3993828602471282,http://weibo.com/2458452933,浩子上微博了,7月5日 10:40 ,"
            又吃下沉 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004173735546066,http://weibo.com/1877188411,依然大黄鸭_,8月2日 23:47 ,"
            中山下成狗。。。到处水浸，还有人说没台风了吗？ "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004173441834448,http://weibo.com/1860830160,樱枣瓜蜜,8月2日 23:46 ,"
            海珠区现在落雨落到好似倒水咁。。确定唔系台风啱啱到？？ "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004172317598511,http://weibo.com/1724336632,yu天天天晴,8月2日 23:42 ,"
            珠海晴。 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004171907087877,http://weibo.com/3514886885,AAA纬,8月2日 23:40 ,"
            高三学生已经开学了，所以明天继续停课啊 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004171734081144,http://weibo.com/3133816175,福缔珠宝ceo,8月2日 23:39 ,"
            天河好像台风刚刚到，雷电加暴雨 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004171486833122,http://weibo.com/3484953523,江夏徳山,8月2日 23:38 ,"
            不是暑假了吗？ //@广东天气:中山暴雨红色预警！请密切关注最新预警信号！ "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004171335809515,http://weibo.com/fengyuepei,她的江南花若闲,8月2日 23:38 ,"
            听朋友话现在番禺落好大雨 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004171332590305,http://weibo.com/suilovemayday,lin_小邃,8月2日 23:38 ,"
            坐标天河，白天木有下的雨，晚上通通还给你。 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004171176395745,http://weibo.com/2147029111,Wenvi__,8月2日 23:37 ,"
            东莞都根本没事了 "
3704b2274af9d5d2c89ff7b66f453af0,http://weibo.com/2015316631/E1Ktqx0uP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004170040831023,http://weibo.com/1840240870,kiss_sam昊昊,8月2日 23:33 ,"
            【中山暴雨红色预警】//@广东天气: 中山暴雨红色预警！请密切关注最新预警信号！ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988918464326964,http://weibo.com/1951129303,fswjw,6月21日 21:28 ,"
            小编这个表的数据哪来的？ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988898335724909,http://weibo.com/2216002755,傻不拉几在熊猫国,6月21日 20:08 ,"
            @ping瓶瓶瓶子 @贾璐Ll "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988830031365175,http://weibo.com/3234176870,兯徚沝,6月21日 15:37 ,"
            就是同一温度下，体感温度对于不同人有不同的温度，但总体体感温度是高于实际温度的，是这样麽，小编@广东天气  "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988820788233211,http://weibo.com/2595511734,罐纸哥,6月21日 15:00 ,"
            难怪这么热，原来我是在珠海 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988815801134280,http://weibo.com/YWB183,AAAAAA183,6月21日 14:40 ,"
            回复@邵大牛爱喝咖啡:衣服一天，三件短袖 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988790274564244,http://weibo.com/hejiamaomao,何家猫猫何家猜,6月21日 12:59 ,"
            所以湿度越大觉得越热？那为嘛冬天湿度越大越觉得冷？南方人伤不起！ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988787267313054,http://weibo.com/tracyyeung,LadyTracy,6月21日 12:47 ,"
            所以这是空调开除湿功能也凉快的原理么 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988786583658436,http://weibo.com/gdweather,广东天气,6月21日 12:44 ,"
            回复@一坨胖达:“体感温度”就是人主观感受到的温度，每个人的耐热程度不同，体感温度自然有别。影响体感温度的重要气象因素之一就是相对湿度，湿度越大，体感温度和实际温度差异越大；气温越高，湿度对体感温度影响越大。 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988773756691672,http://weibo.com/5788584683,一坨胖达,6月21日 11:53 ,"
            所以这是什么意思？ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988765690643526,http://weibo.com/1799425085,邵大牛爱喝咖啡,6月21日 11:21 ,"
            @AAAAAA183  酸爽！！！ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988759425264849,http://weibo.com/ilovekoko,MrHard,6月21日 10:56 ,"
            一边烧烤一边桑拿  "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988753356241168,http://weibo.com/2702998531,sansa--,6月21日 10:32 ,"
            是同一温度下，相对湿度约高体感温度越高的意思么 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988753347845332,http://weibo.com/2437286970,窝步星造,6月21日 10:32 ,"
            湿度大的空气，热传导性好？ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988753297458997,http://weibo.com/hjw292765545,黄俊文GD,6月21日 10:32 ,"
            什么啊？ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988752840295685,http://weibo.com/2314950263,抖抖露,6月21日 10:30 ,"
            广东经常湿度90%以上，心塞塞的 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988750885763697,http://weibo.com/3855559001,南宫莹雪,6月21日 10:23 ,"
            体感温度比实际气温高，即你觉得自己要热死了，但其实气温并没有很高，而相对湿度随体感温度升高而上升，但这是为什么呢？ "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988750843756844,http://weibo.com/gdweather,广东天气,6月21日 10:22 ,"
            回复@mthsxhbr: "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988749979154910,http://weibo.com/2876965523,大白君喵喵,6月21日 10:19 ,"
            不明白 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988749933391177,http://weibo.com/kaka820422,琳琳酒,6月21日 10:19 ,"
            真的看不懂 "
37adb690a90bf3806d17b34854cbe3c5,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3988749794670218,http://weibo.com/2095650743,-宋仲基最帅,6月21日 10:18 ,"
            只希望炎炎夏日湿度不要太高 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969901926709789,http://weibo.com/2237362134,有些人很好,4月30日 10:03 ,"
            回复@呆车:9点才下 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969891055289551,http://weibo.com/5366400966,6044清峰快乐王子,4月30日 09:20 ,"
            早安，五一快乐 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969877214183039,http://weibo.com/2163276147,劳斯莱斯首席调色师,4月30日 08:25 ,"
            反正五一跟我没关 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969875376358695,http://weibo.com/1282109847,生存在线啦,4月30日 08:18 ,"
            雨水影响放假心情啊 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969874269780822,http://weibo.com/2174844231,微雅兰,4月30日 08:14 ,"
            昨晚开始阵雨就没停过，不过，阵雨过后感觉凉爽了，空气清新也没那么闷热了。 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969871492039106,http://weibo.com/2363160515,-CSHui-,4月30日 08:03 ,"
            什么时候到揭阳呢？ "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969871300200443,http://weibo.com/5366400966,6044清峰快乐王子,4月30日 08:02 ,"
            好明显呢！ "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969870335148113,http://weibo.com/2602554810,雨潇潇滴芭蕉,4月30日 07:58 ,"
            请您帮忙！我弟不慎梯子跌落，头重创，在ICU病房一直昏迷，危在旦夕。我们决定转院至广州，但高昂的费用让我们无法承受，我在轻松筹里发起了项目，得到朋友们的关注，一传十 十传百，筹到3万，医院费用5天平均每天是1万多。转院治疗的费用现在还没有，我只想挽救弟弟的生命，请帮帮我们！ "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969865796904832,http://weibo.com/1891491602,少爷国,4月30日 07:40 ,"
            珠海现在是阴天。 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969863917712158,http://weibo.com/love171314,Shelton_Kam,4月30日 07:32 ,"
            乐昌的感觉到了  好大雨 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969862483684009,http://weibo.com/1528028911,东风缓送,4月30日 07:27 ,"
            南方向还是好天! "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969860323704144,http://weibo.com/danche768,呆车,4月30日 07:18 ,"
            回复@有些人很好:看地图兴宁梅县都正下大雨 "
3afa3a363054642888eee2303e294a9f,http://weibo.com/2015316631/DtjhHr2Hr?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3969859106885684,http://weibo.com/2237362134,有些人很好,4月30日 07:13 ,"
            梅州没感觉 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971483531007953,http://weibo.com/2002631471,老姜斯基,5月4日 18:48 ,"
            感觉 甚 工 一直都不是老广亲生的别的地方下雨，你就热，别的地方晴天，你更热 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971481757775596,http://weibo.com/2095650743,-宋仲基最帅,5月4日 18:41 ,"
            我和烤肉之间只差一撮孜然 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971491341316758,http://weibo.com/2890500254,韶州江湖客,5月4日 19:19 ,"
            甚工果然是你的私生子 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971488984084049,http://weibo.com/2392151577,帛凡,5月4日 19:10 ,"
            啦啦啦 我澄海再一次夺得最凉排名 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971827040424900,http://weibo.com/linxihong,策马狂奔lxh,5月5日 17:33 ,"
            你们与湛江之间差一个热带 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971685268690780,http://weibo.com/u17088930,网民的blog,5月5日 08:10 ,"
             "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971618080932303,http://weibo.com/2455784262,小路-Nick,5月5日 03:43 ,"
            不要黑我大湛江啊！ "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971553357786151,http://weibo.com/5366400966,6044清峰快乐王子,5月4日 23:26 ,"
            快去把甚工收回来 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971543132819637,http://weibo.com/2460594551,我不能一直不要脸,5月4日 22:45 ,"
            回复@哈哈切哈喽:被广东抛弃的孩子湛江 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971500782743108,http://weibo.com/1884831644,傻子配狗天长地酒,5月4日 19:57 ,"
            @YONNGUU "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971499763936130,http://weibo.com/3525963784,红暴来临,5月4日 19:53 ,"
            明明是 “煁灴” "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971498605421901,http://weibo.com/2392151577,帛凡,5月4日 19:48 ,"
            回复@广东天气:我愿意分一些“氵”给甚工，变成澄每或登海 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971495170793296,http://weibo.com/gdweather,广东天气,5月4日 19:34 ,"
            回复@帛凡:恭喜你！别笑太大声，小心被““ 甚 工”揍 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971491341316758,http://weibo.com/2890500254,韶州江湖客,5月4日 19:19 ,"
            甚工果然是你的私生子 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971491324065221,http://weibo.com/2146705983,空剑源,5月4日 19:19 ,"
            回复@广东天气:@湛江天气 一直被调戏，从不反驳，默默擦把泪走过 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971488984084049,http://weibo.com/2392151577,帛凡,5月4日 19:10 ,"
            啦啦啦 我澄海再一次夺得最凉排名 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971488187184182,http://weibo.com/gdweather,广东天气,5月4日 19:07 ,"
            回复@鄂鱼的泪:“ 甚 工”快递啊！ "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971487524738798,http://weibo.com/1961766041,鄂鱼的泪,5月4日 19:04 ,"
            回复@广东天气:俺等着，哪个公司的快递？ "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971487373075518,http://weibo.com/gdweather,广东天气,5月4日 19:03 ,"
            回复@老姜斯基:好，记得装好一车毛巾给小编擦汗 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971487025453866,http://weibo.com/gdweather,广东天气,5月4日 19:02 ,"
            回复@鄂鱼的泪:小编送你一打毛巾~ "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971486475574242,http://weibo.com/2002631471,老姜斯基,5月4日 19:00 ,"
            回复@广东天气:小编，你坐好！老司机要开车回粤西了！！！ "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971486329209402,http://weibo.com/NZENG24,Ze--Ng,5月4日 18:59 ,"
            不是广东亲生系列 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971485687543252,http://weibo.com/1961766041,鄂鱼的泪,5月4日 18:57 ,"
            被汗水蒙住了眼睛，我得去擦擦 "
3c912e3d7f30c7bd0a388f83e336728e,http://weibo.com/2015316631/DtZvdrBol?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3971485649750177,http://weibo.com/gdweather,广东天气,5月4日 18:57 ,"
            回复@财神爷iij:啊哈哈，这个形容好！太生动了~ 完全理解有多热了、、、 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004141477281962,http://weibo.com/2466491380,Lion---Heart,8月2日 21:39 ,"
            好一个神龙摆尾直接让我今晚的跑步计划泡汤 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004139828390885,http://weibo.com/8l95eub0,僵尸粉32668325,8月2日 21:33 ,"
            还没感觉到就结束了。 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004137484027444,http://weibo.com/2676766763,xiangdanxiao,8月2日 21:23 ,"
            台风在哪 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004124741525693,http://weibo.com/2806422742,_Amin_敏,8月2日 20:33 ,"
            小编这段时间辛苦了！ "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004121113972102,http://weibo.com/2007960125,封开天下,8月2日 20:18 ,"
            现在封开县大风大雨，真正体验到台风的威力@广东天气  "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004120282966336,http://weibo.com/5553663904,林大ling,8月2日 20:15 ,"
            这台风太尴尬了，50年一遇 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004120211243545,http://weibo.com/1727105701,bigshenyi,8月2日 20:15 ,"
            广州特么热死了！ "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004115585306400,http://weibo.com/1820835745,-心里的孩子-,8月2日 19:56 ,"
            可以 这很凉爽 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004115337710452,http://weibo.com/alfredyip,碱式碳酸铋,8月2日 19:55 ,"
            所以，妮妲总算走了，可把我大广东的小伙伴们吓得不轻，还好，没太肆虐，我也逃过一劫，不用去支援深圳了 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004112582872209,http://weibo.com/HuFeiXiong1983,Mr-HuFeiXiong,8月2日 19:44 ,"
            都還沒來得及開始就已經結束了【這“妮妲”】。。 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004111286335665,http://weibo.com/2103714562,贪新恋旧orYL,8月2日 19:39 ,"
            湛江去哪了 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004105506784626,http://weibo.com/katechanwan,chanyuenkate,8月2日 19:16 ,"
            这台风一点感觉都没有 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004105485704319,http://weibo.com/2073294587,傲----------,8月2日 19:16 ,"
            就这样过了？为什么我什么都没感觉到 "
3e0b420c70a3a76829f1ed461249c85d,http://weibo.com/2015316631/E1IM8uBJ7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4004104995335613,http://weibo.com/hanwawali,如花一般绽放_,8月2日 19:14 ,"
            下吧，好悶熱的湛江 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989530870343926,http://weibo.com/1285965391,kimi三日月,6月23日 14:02 ,"
            回复@广东天气:宝宝这里下了好久的雨了，长江中下游平原的娃觉得这个夏天要过不下去了 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989513829445123,http://weibo.com/totodeng,To_To,6月23日 12:54 ,"
            回复@Caterpillaryaya:。。。。。。 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989513795388940,http://weibo.com/1849749510,CYUE大叔,6月23日 12:54 ,"
            什么鬼？“三地-天气”在争宠 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989473643964294,http://weibo.com/xiaozhiweini0816,陈-小呆,6月23日 10:14 ,"
            弱弱的问一句，什么时候会下雨 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989472217806419,http://weibo.com/gdweather,广东天气,6月23日 10:09 ,"
            回复@kimi三日月:纯天然无公害的 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989472201012194,http://weibo.com/1871480204,xiaoki的一些事一些情,6月23日 10:09 ,"
            你们好调皮啊。哈哈 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989472099577020,http://weibo.com/gdweather,广东天气,6月23日 10:08 ,"
            回复@Caterpillaryaya:伦家没有淘气了啦 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989472024938912,http://weibo.com/gdweather,广东天气,6月23日 10:08 ,"
            回复@梁世彬不是很2是特别2:就调皮你就调皮你 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989472016067600,http://weibo.com/1840240870,kiss_sam昊昊,6月23日 10:08 ,"
             //@广东天气:感觉已被打入冷宫//@汕头天气: 你比较熟，劝服一下老天对我们都要雨露均沾，好吗~~//@广东天气: 哼哼哼、宝宝暴晒之时，就是见不得有人暴雨//@连云港市气象: 内什么，嫉妒黄淮地区的预报员么//@广东天气: 感觉，好像，貌似......对江淮黄淮有点嫉妒 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989463397228399,http://weibo.com/2593169324,Epeisen,6月23日 09:34 ,"
            @广东天气:感觉已被打入冷宫//@汕头天气: 你比较熟，劝服一下老天对我们都要雨露均沾，好吗~~//@广东天气: 哼哼哼、宝宝暴晒之时，就是见不得有人暴雨//@连云港市气象: 内什么，嫉妒黄淮地区的预报员么//@广东天气: 感觉，好像，貌似......对江淮黄淮有点嫉妒 "
3f77b78c2d1a451c9bf26119b3f14e89,http://weibo.com/2015316631/DBxhr5Qxz?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3989462562130232,http://weibo.com/zhuling205,CZL-山羊,6月23日 09:30 ,"
            天气君聊的好嗨赶紧去下雨 "
